,year,state_abbr,state_name,population,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,caveats,all_crimes
270,1984,IL,Illinois,11511000,83441,1033,3594.0,,34965,43849,527124,135068,324649,67407,,1217536
271,1984,IN,Indiana,5498000,16781,303,1372.0,,5435,9671,199258,51019,128941,19298,,430706
272,1984,KS,Kansas,2438000,8147,89,669.0,,1745,5644,97646,25577,67028,5041,,210917
273,1984,KY,Kentucky,3723000,10342,244,826.0,,2631,6641,99803,29234,63860,6709,,219464
274,1984,LA,Louisiana,4462000,30251,575,1864.0,,8501,19311,197778,54711,129348,13719,,454194
275,1984,MA,Massachusetts,5798000,30362,211,1627.0,,10122,18402,235675,63756,123214,48705,,530447
276,1984,MD,Maryland,4349000,34455,354,1640.0,,13097,19364,192325,51484,123567,17274,,451920
277,1984,ME,Maine,1156000,1832,20,155.0,,305,1352,38944,10267,26811,1866,,81397
278,1984,MI,Michigan,9075000,68979,879,5880.0,,27832,34388,525979,149209,298192,78578,,1184036
279,1984,MN,Minnesota,4162000,8802,74,1051.0,,2960,4717,151082,41242,101240,8600,,318717
280,1984,MO,Missouri,5008000,23071,358,1325.0,,7053,14335,192123,55863,119749,16511,,429063
281,1984,MT,Montana,824000,1958,36,170.0,,226,1526,36380,7070,27080,2230,,76506
282,1984,NC,North Carolina,6165000,24885,539,1330.0,,4612,18404,224437,69747,143700,10990,,497314
283,1984,ND,North Dakota,686000,368,8,90.0,,53,217,17354,2738,13856,760,,35354
284,1984,NE,Nebraska,1606000,3627,54,381.0,,693,2499,52526,10339,39875,2312,,111925
285,1984,NH,New Hampshire,977000,1308,10,202.0,,227,869,29347,7190,20314,1843,,61108
286,1984,NJ,New Jersey,7515000,39659,402,2446.0,,18218,18593,325231,79871,202181,43179,,727334
287,1984,NM,New Mexico,1424000,9798,130,783.0,,1856,7029,79108,23349,51195,4564,,177029
288,1984,NV,Nevada,911000,5726,98,553.0,,2542,2533,54045,18023,31508,4514,,118989
289,1984,NY,New York,17735000,162157,1786,5599.0,,89900,64872,826969,222956,488621,115392,,1972653
290,1984,OH,Ohio,10752000,41430,551,3734.0,,15656,21489,418011,112887,266148,38976,,915148
291,1984,OK,Oklahoma,3298000,13438,258,1315.0,,3668,8197,147917,47979,84844,15094,,321395
292,1984,OR,Oregon,2674000,13533,128,1201.0,,4508,7696,153423,48755,96742,7926,,332711
293,1984,PA,Pennsylvania,11901000,38154,538,2764.0,,17656,17196,325960,88517,196999,40444,,725464
294,1984,RI,Rhode Island,962000,3220,33,205.0,,1091,1891,42706,11396,24654,6656,,91647
295,1984,SC,South Carolina,3300000,20607,305,1329.0,,3408,15565,133270,40646,84753,7871,,306425
296,1984,SD,South Dakota,706000,1041,13,190.0,,105,733,17403,3529,13102,772,,36698
297,1984,TN,Tennessee,4717000,21010,394,1887.0,,7867,10862,162462,53002,92176,17284,,365057
298,1984,TX,Texas,15989000,80737,2093,7343.0,,28540,42761,883391,266074,529518,87799,,1920913
299,1984,UT,Utah,1652000,4035,47,336.0,,958,2694,74703,14176,56782,3745,,157140
300,1984,VA,Virginia,5636000,16660,434,1503.0,,5765,8958,196581,47436,138808,10337,,424979
301,1984,VT,Vermont,530000,769,12,105.0,,122,530,20261,5387,14054,820,,41955
302,1984,WA,Washington,4349000,17676,202,2176.0,,5247,10051,247687,74021,162905,10761,,528550
303,1984,WI,Wisconsin,4766000,9367,117,790.0,,3167,5293,189484,39755,138526,11203,,396912
304,1984,WV,West Virginia,1952000,3283,86,305.0,,744,2148,42313,12649,26296,3368,,90887
305,1984,WY,Wyoming,511000,1237,17,107.0,,118,995,17582,3279,13518,785,,37531
306,1985,,,237923795,1327767,18976,87671.0,,497874,723246,11102590,3073348,6926380,1102862,,24773043
307,1985,AK,Alaska,521000,3031,51,402.0,,484,2094,27588,6209,18220,3159,,60836
308,1985,AL,Alabama,4021000,18398,396,1079.0,,4237,12686,140115,41612,88108,10395,,315947
309,1985,AR,Arkansas,2359000,8199,187,686.0,,1617,5709,76372,22207,49957,4208,,168456
310,1985,AZ,Arizona,3187000,19202,254,1458.0,,4670,12820,207591,59585,135720,12286,,452128
311,1985,CA,California,26365000,201763,2770,11421.0,,86387,101185,1516710,448506,890967,177237,,3425525
312,1985,CO,Colorado,3231000,15219,189,1321.0,,4012,9697,208336,56480,137868,13988,,445789
313,1985,CT,Connecticut,3174000,12758,120,763.0,,6032,5843,136572,36041,86524,14007,,297897
314,1985,DC,District of Columbia,626000,10171,147,337.0,,5230,4457,39904,10005,24874,5025,,99813
315,1985,DE,Delaware,622000,2695,30,296.0,,773,1596,28164,6826,19638,1700,,61422
316,1985,FL,Florida,11366000,106971,1296,6004.0,,35506,64165,753918,228402,465792,59724,,1715774
317,1985,GA,Georgia,5976000,30311,620,2587.0,,9812,17292,275070,81070,171950,22050,,608175
318,1985,HI,Hawaii,1054000,2313,43,310.0,,1048,912,52501,12164,37357,2980,,109318
319,1985,IA,Iowa,2884000,6106,55,363.0,,1187,4501,107607,26349,76835,4423,,227063
320,1985,ID,Idaho,1005000,2360,22,192.0,,269,1877,36916,8917,26170,1829,,78360
321,1985,IL,Illinois,11535000,82448,927,4529.0,,33120,43872,530205,131015,331030,68160,,1220777
322,1985,IN,Indiana,5499000,17014,319,1318.0,,5065,10312,198220,50295,129861,18064,,429150
323,1985,KS,Kansas,2450000,8716,121,719.0,,1929,5947,98474,25740,67433,5301,,213661
324,1985,KY,Kentucky,3726000,11384,256,806.0,,2821,7501,98428,28739,62491,7198,,218818
325,1985,LA,Louisiana,4481000,31108,487,1782.0,,8526,20313,218195,59326,141739,17130,,496824
326,1985,MA,Massachusetts,5822000,31334,202,1734.0,,10974,18424,245665,65231,130088,50346,,552264
327,1985,MD,Maryland,4392000,36655,348,1700.0,,13272,21335,199318,52995,126077,20246,,470246
328,1985,ME,Maine,1164000,1950,28,167.0,,284,1471,40789,10607,28260,1922,,85311
329,1985,MI,Michigan,9088000,66714,1018,6140.0,,26572,32984,511852,138792,297827,75233,,1150992
330,1985,MN,Minnesota,4193000,10751,88,1242.0,,3598,5823,162597,42663,108954,10980,,345454
331,1985,MO,Missouri,5029000,25321,409,1468.0,,7425,16019,194247,55252,120650,18345,,437668
332,1985,MT,Montana,826000,1722,48,159.0,,173,1342,35855,6835,26746,2274,,74995
333,1985,NC,North Carolina,6255000,26327,520,1488.0,,4893,19426,231465,71985,147530,11950,,514096
334,1985,ND,North Dakota,685000,322,7,50.0,,44,221,18032,2925,14297,810,,36658
335,1985,NE,Nebraska,1606000,3821,47,376.0,,779,2619,55514,11730,41278,2506,,118294
336,1985,NH,New Hampshire,998000,1405,21,191.0,,266,927,31049,7608,21459,1982,,64717
337,1985,NJ,New Jersey,7562000,41172,407,2424.0,,19282,19059,344067,79923,213907,50237,,768054
338,1985,NM,New Mexico,1450000,10207,158,722.0,,2003,7324,83843,25432,53398,5013,,187378
339,1985,NV,Nevada,936000,6244,96,564.0,,2573,3011,55294,17312,33336,4646,,122512
340,1985,NY,New York,17783000,165365,1683,5706.0,,89706,68270,828446,219633,502276,106537,,1981916
341,1985,OH,Ohio,10744000,41000,554,3966.0,,14301,22179,408882,104920,266066,37896,,895798
342,1985,OK,Oklahoma,3301000,13930,254,1252.0,,3526,8898,165150,53216,93233,18701,,356908
343,1985,OR,Oregon,2687000,14807,125,1363.0,,4986,8333,166023,50690,105725,9608,,360297
344,1985,PA,Pennsylvania,11853000,39240,550,2886.0,,17429,18375,320788,87417,194467,38904,,717170
345,1985,RI,Rhode Island,968000,3355,35,253.0,,1122,1945,42368,11929,24119,6320,,91193
346,1985,SC,South Carolina,3347000,21121,304,1385.0,,3143,16289,140892,41955,90260,8677,,322641
347,1985,SD,South Dakota,708000,967,13,168.0,,121,665,17730,3867,13142,721,,37226
348,1985,TN,Tennessee,4762000,22592,429,2027.0,,8614,11522,175827,55563,97159,23105,,394811
349,1985,TX,Texas,16370000,90030,2132,8364.0,,31680,47854,985265,289825,595912,99528,,2142226
350,1985,UT,Utah,1645000,4398,50,381.0,,908,3059,83072,15511,63668,3893,,174559
351,1985,VA,Virginia,5706000,16813,405,1551.0,,5720,9137,198821,44797,142800,11224,,429717
352,1985,VT,Vermont,535000,790,18,103.0,,112,557,20011,5210,13924,877,,41499
353,1985,WA,Washington,4409000,18757,231,2420.0,,5821,10285,269099,79859,176501,12739,,573292
354,1985,WI,Wisconsin,4775000,9880,135,875.0,,3351,5519,181918,37987,133349,10582,,382721
355,1985,WV,West Virginia,1936000,3214,73,359.0,,728,2054,40401,11972,25191,3238,,86871
356,1985,WY,Wyoming,509000,1307,22,114.0,,102,1069,19130,3515,14732,883,,40760
357,1986,,,240132887,1489169,20613,91459.0,,542775,834322,11722700,3241410,7257153,1224137,,26332279
358,1986,AK,Alaska,534000,3046,46,388.0,,470,2142,30307,6204,20879,3224,,66318
359,1986,AL,Alabama,4053000,22616,409,1150.0,,4523,16534,151191,46974,93396,10821,,346464
360,1986,AR,Arkansas,2372000,9365,191,686.0,,1890,6598,83729,24429,54677,4623,,185502
361,1986,AZ,Arizona,3317000,21835,307,1425.0,,5614,14489,221015,63278,143845,13892,,484275
362,1986,CA,California,26981000,248370,3038,12119.0,,92512,140701,1576299,457698,913004,205597,,3637219
363,1986,CO,Colorado,3267000,17105,230,1382.0,,4731,10762,212626,58531,138219,15876,,458080
364,1986,CT,Connecticut,3189000,13578,148,760.0,,6129,6541,140411,38190,87963,14258,,307218
365,1986,DC,District of Columbia,626000,9423,194,328.0,,4720,4181,42781,10815,25861,6105,,104080
366,1986,DE,Delaware,633000,2703,31,360.0,,786,1526,27881,6598,19562,1721,,60808
367,1986,FL,Florida,11675000,121013,1371,6152.0,,42822,70668,839651,259331,510496,69824,,1915176
368,1986,GA,Georgia,6104000,35869,686,2678.0,,13056,19449,297130,88695,182171,26264,,663320
369,1986,HI,Hawaii,1062000,2604,51,329.0,,1129,1095,57626,14218,39922,3486,,120131
370,1986,IA,Iowa,2851000,6703,51,356.0,,1197,5099,111633,27255,79864,4514,,236316
371,1986,ID,Idaho,1003000,2232,32,201.0,,214,1785,39964,10065,28081,1818,,84191
372,1986,IL,Illinois,11533000,93454,1023,4765.0,,37583,50083,548311,136306,339418,72587,,1278765
373,1986,IN,Indiana,5504000,16937,329,1424.0,,4954,10230,195233,48802,128404,18027,,422916
374,1986,KS,Kansas,2461000,9076,108,810.0,,1958,6200,109607,29229,74029,6349,,236556
375,1986,KY,Kentucky,3728000,12467,248,860.0,,3076,8283,102810,30725,64882,7203,,229694
376,1986,LA,Louisiana,4501000,34128,575,1806.0,,10071,21676,239444,65751,153818,19875,,545338
377,1986,MA,Massachusetts,5832000,32476,208,1731.0,,11239,19298,242989,62455,127668,52866,,549199
378,1986,MD,Maryland,4463000,37177,401,1944.0,,13569,21263,212831,55593,132904,24334,,498072
379,1986,ME,Maine,1174000,1726,23,174.0,,328,1201,38909,9433,27548,1928,,81096
380,1986,MI,Michigan,9145000,73517,1032,6167.0,,27550,38768,520127,138040,308894,73193,,1181121
381,1986,MN,Minnesota,4214000,11991,105,1338.0,,4299,6249,171832,42319,117371,12142,,366308
382,1986,MO,Missouri,5066000,29310,464,1480.0,,8624,18742,206463,57556,126674,22233,,470066
383,1986,MT,Montana,819000,1289,24,142.0,,160,963,35393,6491,27142,1760,,73222
384,1986,NC,North Carolina,6331000,30128,515,1673.0,,5551,22389,244121,77557,153378,13186,,546825
385,1986,ND,North Dakota,679000,348,7,79.0,,47,215,17343,2615,13914,814,,35303
386,1986,NE,Nebraska,1598000,4196,50,393.0,,817,2936,57418,11956,42784,2678,,122835
387,1986,NH,New Hampshire,1027000,1433,23,221.0,,242,947,32767,7754,22675,2338,,68179
388,1986,NJ,New Jersey,7620000,43623,399,2531.0,,20473,20220,355764,81595,215073,59096,,796243
389,1986,NM,New Mexico,1479000,10731,170,693.0,,1916,7952,87266,27283,54906,5077,,195301
390,1986,NV,Nevada,963000,6923,121,625.0,,2763,3414,53647,15446,33601,4600,,120515
391,1986,NY,New York,17772000,175210,1907,5415.0,,91360,76528,849827,217010,519570,113247,,2044659
392,1986,OH,Ohio,10752000,45260,595,4151.0,,15283,25231,423387,106212,276779,40396,,933143
393,1986,OK,Oklahoma,3305000,14423,269,1202.0,,3521,9431,184342,59054,103832,21456,,396328
394,1986,OR,Oregon,2698000,14830,178,1379.0,,5555,7718,176207,53062,112312,10833,,380695
395,1986,PA,Pennsylvania,11889000,42629,659,2984.0,,18085,20901,326149,87362,196657,42130,,734572
396,1986,RI,Rhode Island,975000,3271,34,209.0,,1157,1871,44528,12616,25041,6871,,95389
397,1986,SC,South Carolina,3378000,22789,291,1395.0,,3361,17742,150752,45276,96132,9344,,345687
398,1986,SD,South Dakota,708000,883,28,125.0,,115,615,18346,3919,13728,699,,38333
399,1986,TN,Tennessee,4803000,25919,501,2256.0,,9978,13184,191861,63649,102103,26109,,433304
400,1986,TX,Texas,16682000,109925,2258,8607.0,,40021,59039,1125897,341747,665029,119121,,2463037
401,1986,UT,Utah,1665000,4441,53,421.0,,976,2991,86774,15233,67825,3716,,182009
402,1986,VA,Virginia,5787000,17708,411,1533.0,,6118,9646,205658,47021,145935,12702,,445199
403,1986,VT,Vermont,541000,807,11,118.0,,120,558,20708,5135,14593,980,,42912
404,1986,WA,Washington,4463000,19505,223,2382.0,,6031,10869,287535,83078,190420,14037,,611698
405,1986,WI,Wisconsin,4785000,12339,149,961.0,,3483,7746,183692,37464,134083,12145,,391101
406,1986,WV,West Virginia,1919000,3156,114,362.0,,787,1893,41301,11999,26055,3247,,88552
407,1986,WY,Wyoming,507000,1486,27,111.0,,114,1234,20605,4144,15606,855,,44071
408,1987,,,242288918,1483999,20096,91111.0,,517704,855088,12024709,3236184,7499851,1288674,,26926305
409,1987,AK,Alaska,525000,2391,53,341.0,,384,1613,25841,5093,18195,2553,,56123
410,1987,AL,Alabama,4083000,22833,380,1137.0,,4581,16735,158918,48927,99260,10731,,362365
411,1987,AR,Arkansas,2388000,9839,182,779.0,,1890,6988,91537,25743,60862,4932,,201973
412,1987,AZ,Arizona,3386000,20742,253,1396.0,,4687,14406,222663,55059,153296,14308,,485414
413,1987,CA,California,27663000,253943,2924,12109.0,,83341,155569,1545928,419969,896335,229624,,3587633
414,1987,CO,Colorado,3296000,15409,191,1344.0,,3916,9958,197225,50580,132266,14379,,423924
415,1987,CT,Connecticut,3211000,13455,156,800.0,,5720,6779,146958,39120,90852,16986,,320026
416,1987,DC,District of Columbia,622000,10016,225,245.0,,4462,5084,42553,11244,25012,6297,,104893
417,1987,DE,Delaware,644000,2774,33,441.0,,789,1511,29032,6572,20453,2007,,63171
418,1987,FL,Florida,12023000,123168,1371,6032.0,,42869,72896,899167,271346,546466,81355,,2038638
419,1987,GA,Georgia,6222000,35868,735,2681.0,,13014,19438,324511,96572,197302,30637,,718077
420,1987,HI,Hawaii,1083000,2851,52,393.0,,1061,1345,60157,12515,43678,3964,,125623
421,1987,IA,Iowa,2834000,6553,59,337.0,,1025,5132,110781,26010,80489,4282,,234331
422,1987,ID,Idaho,998000,2138,31,175.0,,242,1690,39342,9748,27923,1671,,82785
423,1987,IL,Illinois,11582000,92216,967,4443.0,,36406,50400,535126,130147,342492,62487,,1250241
424,1987,IN,Indiana,5531000,18169,307,1609.0,,4901,11352,209695,52363,137722,19610,,454119
425,1987,KS,Kansas,2476000,8932,110,808.0,,2032,5982,112488,28177,78043,6268,,242032
426,1987,KY,Kentucky,3727000,12589,280,781.0,,3361,8167,109284,31571,70532,7181,,242965
427,1987,LA,Louisiana,4461000,30916,496,1600.0,,7987,20833,231090,64441,148247,18402,,522412
428,1987,MA,Massachusetts,5855000,33060,173,1868.0,,10379,20640,244105,62056,127939,54110,,552462
429,1987,MD,Maryland,4535000,34820,436,1795.0,,13164,19425,213589,52718,134485,26386,,495023
430,1987,ME,Maine,1187000,1806,30,186.0,,304,1286,40122,9148,28916,2058,,83670
431,1987,MI,Michigan,9200000,71772,1124,6184.0,,25442,39022,522254,133602,319470,69182,,1181868
432,1987,MN,Minnesota,4246000,12118,112,1439.0,,4354,6213,183868,45384,125686,12798,,390533
433,1987,MO,Missouri,5103000,27792,423,1473.0,,8376,17520,212430,56711,133964,21755,,478971
434,1987,MT,Montana,809000,1223,33,160.0,,196,834,35986,6521,27541,1924,,74258
435,1987,NC,North Carolina,6413000,31039,519,1863.0,,6023,22634,267157,86964,165841,14352,,594529
436,1987,ND,North Dakota,672000,382,10,63.0,,51,258,18656,3060,14768,828,,38013
437,1987,NE,Nebraska,1594000,4004,55,345.0,,751,2853,61853,13516,45692,2645,,131369
438,1987,NH,New Hampshire,1057000,1581,32,281.0,,280,988,34058,7344,24426,2288,,70997
439,1987,NJ,New Jersey,7672000,41507,351,2559.0,,17862,20735,362155,77392,219906,64857,,804765
440,1987,NM,New Mexico,1500000,9427,152,646.0,,1625,7004,88775,26815,56777,5183,,195758
441,1987,NV,Nevada,1007000,7006,85,622.0,,2744,3555,57154,16408,35157,5589,,127698
442,1987,NY,New York,17825000,179691,2016,5537.0,,89721,82417,881330,216826,539175,125329,,2116505
443,1987,OH,Ohio,10784000,45436,630,4305.0,,16511,23990,447964,114580,292093,41291,,982495
444,1987,OK,Oklahoma,3272000,13664,244,1173.0,,3583,8664,183495,58333,105369,19793,,393145
445,1987,OR,Oregon,2724000,14697,153,1247.0,,5338,7959,175138,48562,113907,12669,,378423
446,1987,PA,Pennsylvania,11936000,44087,642,3130.0,,17241,23074,333476,86177,205619,41680,,751996
447,1987,RI,Rhode Island,986000,3547,35,241.0,,1062,2209,48568,14208,26635,7725,,103989
448,1987,SC,South Carolina,3425000,22773,318,1497.0,,3463,17495,154021,46511,97892,9618,,352091
449,1987,SD,South Dakota,709000,849,13,146.0,,87,603,18138,3787,13673,678,,37828
450,1987,TN,Tennessee,4855000,25900,444,2133.0,,9409,13914,200616,65632,107459,27525,,450899
451,1987,TX,Texas,16789000,105961,1959,8068.0,,38053,57881,1190558,355597,711594,123367,,2584970
452,1987,UT,Utah,1680000,3861,55,365.0,,887,2554,90532,15975,71038,3519,,188421
453,1987,VA,Virginia,5904000,17414,437,1537.0,,6244,9196,216354,47642,153690,15022,,465999
454,1987,VT,Vermont,548000,748,15,123.0,,92,518,22658,6085,15485,1088,,46689
455,1987,WA,Washington,4538000,19945,256,2370.0,,6417,10902,298491,86428,194131,17932,,634502
456,1987,WI,Wisconsin,4807000,12014,168,954.0,,3192,7700,188411,40502,136058,11851,,399896
457,1987,WV,West Virginia,1897000,2605,92,429.0,,591,1493,38953,11450,24436,3067,,82687
458,1987,WY,Wyoming,490000,1387,10,154.0,,98,1125,18366,3516,14171,679,,39352
459,1988,,,244498982,1566221,20675,92486.0,,542968,910092,12356865,3218077,7705872,1432916,,27753686
460,1988,AK,Alaska,513000,2682,29,296.0,,374,1983,22566,4321,15911,2334,,50200
461,1988,AL,Alabama,4127000,23052,408,1228.0,,4860,16556,165209,50920,103282,11007,,375294
462,1988,AR,Arkansas,2422000,10237,211,780.0,,2037,7209,91962,26443,60363,5156,,203618
463,1988,AZ,Arizona,3466000,21147,294,1345.0,,4750,14758,237808,54773,167121,15914,,516565
464,1988,CA,California,28168000,261912,2936,11780.0,,86141,161055,1607180,407631,933636,265913,,3726404
465,1988,CO,Colorado,3290000,15548,187,1269.0,,3250,10842,187719,45503,128331,13885,,405265
466,1988,CT,Connecticut,3241000,14759,174,849.0,,6080,7656,150455,39477,91079,19899,,329579
467,1988,DC,District of Columbia,620000,11914,369,165.0,,5690,5690,49557,12300,28624,8633,,122777
468,1988,DE,Delaware,660000,2981,34,491.0,,784,1672,28693,6868,19824,2001,,62857
469,1988,FL,Florida,12377000,138343,1416,6154.0,,49916,80857,967869,283960,589215,94694,,2206270
470,1988,GA,Georgia,6401000,42589,748,2970.0,,15593,23278,362376,103106,223768,35502,,806960
471,1988,HI,Hawaii,1093000,2810,44,355.0,,919,1492,62650,13726,44946,3978,,130565
472,1988,IA,Iowa,2834000,7279,47,446.0,,1132,5654,108254,24211,79447,4596,,230620
473,1988,ID,Idaho,999000,2345,36,179.0,,202,1928,37345,8691,26893,1761,,79201
474,1988,IL,Illinois,11544000,93557,991,4449.0,,36097,52020,555316,130292,355148,69876,,1293297
475,1988,IN,Indiana,5575000,21187,358,1731.0,,4963,14135,210177,52137,138335,19705,,460997
476,1988,KS,Kansas,2487000,9083,85,779.0,,2136,6083,112280,29321,76927,6032,,241947
477,1988,KY,Kentucky,3721000,12284,229,835.0,,2764,8456,104362,30747,66711,6904,,232457
478,1988,LA,Louisiana,4420000,31711,512,1702.0,,9238,20259,222913,63843,139141,19929,,507546
479,1988,MA,Massachusetts,5871000,36376,208,1876.0,,10352,23940,256639,62307,141933,52399,,584154
480,1988,MD,Maryland,4644000,37466,449,1721.0,,13994,21302,227457,54735,141509,31213,,528125
481,1988,ME,Maine,1206000,1898,37,224.0,,311,1326,41249,9852,28928,2469,,86070
482,1988,MI,Michigan,9300000,68980,1009,6462.0,,22424,39085,496867,122254,305693,68920,,1125232
483,1988,MN,Minnesota,4306000,12490,124,1337.0,,4079,6950,173302,39167,119526,14609,,370247
484,1988,MO,Missouri,5139000,28393,413,1505.0,,8638,17837,220578,58605,139648,22325,,496437
485,1988,MT,Montana,804000,989,21,135.0,,182,651,33318,5657,25921,1740,,68479
486,1988,NC,North Carolina,6526000,32753,510,1833.0,,7085,23325,284557,90791,177426,16340,,632787
487,1988,ND,North Dakota,663000,392,12,74.0,,54,252,17695,2902,14007,786,,36100
488,1988,NE,Nebraska,1601000,4374,58,385.0,,898,3033,61908,12251,46634,3023,,132179
489,1988,NH,New Hampshire,1097000,1622,25,276.0,,231,1090,34951,7489,24964,2498,,72870
490,1988,NJ,New Jersey,7720000,44993,411,2600.0,,18927,23055,363807,75675,219086,69046,,815000
491,1988,NM,New Mexico,1510000,9938,173,580.0,,1557,7628,89817,27737,56192,5888,,198930
492,1988,NV,Nevada,1060000,8275,111,782.0,,3087,4295,60128,16376,37401,6351,,136024
493,1988,NY,New York,17898000,196396,2244,5479.0,,97434,91239,932845,218060,560887,153898,,2253003
494,1988,OH,Ohio,10872000,49144,585,4632.0,,17546,26381,455890,112130,300355,43405,,1005436
495,1988,OK,Oklahoma,3263000,14179,243,1229.0,,3428,9279,168194,53624,96418,18152,,363517
496,1988,OR,Oregon,2741000,14959,139,1111.0,,5289,8420,178520,48355,113872,16293,,385847
497,1988,PA,Pennsylvania,12027000,43534,660,2992.0,,16607,23275,338486,83791,203362,51333,,761048
498,1988,RI,Rhode Island,995000,3947,41,303.0,,1146,2457,47837,12550,27049,8238,,103265
499,1988,SC,South Carolina,3493000,25889,325,1493.0,,4357,19714,163164,49467,103055,10642,,376613
500,1988,SD,South Dakota,715000,813,22,192.0,,87,512,17641,3703,13255,683,,36716
501,1988,TN,Tennessee,4919000,26205,461,2201.0,,8537,15006,193647,60894,106052,26701,,437503
502,1988,TX,Texas,16780000,109499,2022,8119.0,,39301,60057,1235870,361972,739642,134256,,2682619
