year,state_abbr,state_name,population,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,caveats,all_crimes
2004,WV,West Virginia,1812548,5110,68,346.0,,774,3922,46326.0,10994.0,31566,3766,,66420.0
2004,WY,Wyoming,505887,1163,11,112.0,,67,973,16889.0,2738.0,13352,799,,21774.0
2005,,,296507061,1390745,16740,94347.0,,417438,862220,10174754.0,2155448.0,6783447,1235859,,14599907.0
2005,AK,Alaska,663253,4194,32,538.0,,537,3087,23975.0,4131.0,17249,2595,,35419.0
2005,AL,Alabama,4548327,19678,374,1564.0,,6447,11293,177393.0,43473.0,120780,13140,,252211.0
2005,AR,Arkansas,2775708,14670,189,1202.0,,2532,10747,112914.0,30118.0,75510,7286,,168638.0
2005,AZ,Arizona,5953007,30478,445,2006.0,,8579,19448,287345.0,56328.0,176112,54905,,394044.0
2005,CA,California,36154147,190178,2503,9392.0,,63622,114661,1200531.0,250521.0,692467,257543,,1758394.0
2005,CO,Colorado,4663295,18498,173,2026.0,,3948,12351,188449.0,34746.0,127602,26101,,254217.0
2005,CT,Connecticut,3500701,9542,105,712.0,,3933,4792,90270.0,15245.0,64416,10609,,119954.0
2005,DC,District of Columbia,582049,8032,195,166.0,,3700,3971,26133.0,3577.0,14836,7720,District of Columbia data include reports from the Zoological Police,41908.0
2005,DE,Delaware,841741,5332,37,377.0,,1306,3612,26245.0,5811.0,18085,2349,,41037.0
2005,FL,Florida,17768191,125957,883,6592.0,,30141,88341,712998.0,164783.0,472912,75303,,1092962.0
2005,GA,Georgia,9132553,40725,564,2143.0,,14041,23977,378534.0,84463.0,249594,44477,,528263.0
2005,HI,Hawaii,1273278,3253,24,343.0,,1001,1885,61115.0,9792.0,42188,9135,,76069.0
2005,IA,Iowa,2965524,8697,40,847.0,,1153,6657,84370.0,18147.0,60723,5500,,117911.0
2005,ID,Idaho,1429367,3670,35,577.0,,266,2792,38556.0,8066.0,27606,2884,,53119.0
2005,IL,Illinois,12765427,70496,770,4313.0,,23255,42158,394670.0,77635.0,277662,39373,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.",585729.0
2005,IN,Indiana,6266019,20302,356,1856.0,,6809,11281,216778.0,43756.0,151278,21744,,292473.0
2005,KS,Kansas,2748172,10701,101,1098.0,,1795,7707,104588.0,19028.0,76222,9338,,142125.0
2005,KY,Kentucky,4172608,11134,190,1421.0,,3690,5833,105608.0,26458.0,70354,8796,,149223.0
2005,LA,Louisiana,4507331,26889,450,1421.0,,5337,19681,228723.58080000003,39382.0,112840,14389,,315125.5808
2005,MA,Massachusetts,6433367,29644,178,1751.0,,7837,19878,151727.0,34728.0,98079,18920,,236155.0
2005,MD,Maryland,5589599,39369,552,1266.0,,14378,23173,198483.0,35922.0,128491,34070,,297499.0
2005,ME,Maine,1318220,1483,19,326.0,,323,815,31889.0,6323.0,24218,1348,,40529.0
2005,MI,Michigan,10100833,55936,629,5199.0,,13348,36760,312892.0,70527.0,194090,48275,,476744.0
2005,MN,Minnesota,5126739,15243,115,2258.0,,4724,8146,158301.0,29716.0,114304,14281,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool.",211521.0
2005,MO,Missouri,5797703,30477,402,1625.0,,7196,21254,227809.0,42822.0,159288,25699,,322764.0
2005,MS,Mississippi,2908496,8131,214,1147.0,,2405,4365,95231.0,26866.0,60873,7492,,134807.0
2005,MT,Montana,934737,2634,18,301.0,,177,2138,29407.0,3642.0,23794,1971,,37839.0
2005,NC,North Carolina,8672459,40650,585,2302.0,,12635,25128,353855.0,104298.0,221091,28466,,524516.0
2005,ND,North Dakota,634605,706,12,180.0,,54,460,12848.0,2043.0,9732,1073,,16069.0
2005,NE,Nebraska,1758163,5052,44,581.0,,1040,3387,60348.0,9408.0,45359,5581,,78239.0
2005,NH,New Hampshire,1306819,1761,19,406.0,,365,971,24031.0,4192.0,18493,1346,,30974.0
2005,NJ,New Jersey,8703150,30919,417,1208.0,,13215,16079,203391.0,38980.0,136728,27683,,289786.0
2005,NM,New Mexico,1925985,12448,144,1041.0,,1893,9370,79575.0,20939.0,50707,7929,,122476.0
2005,NV,Nevada,2412301,14654,206,1016.0,,4702,8730,102424.0,23481.0,52012,26931,,149495.0
2005,NY,New York,19315721,85839,874,3636.0,,35179,46150,405990.0,68034.0,302220,35736,,606887.0
2005,OH,Ohio,11470685,40162,590,4671.0,,18673,16228,420705.0,100183.0,279051,41471,,577868.0
2005,OK,Oklahoma,3543442,18044,187,1481.0,,3230,13146,143406.0,35692.0,93814,13900,,210475.0
2005,OR,Oregon,3638871,10444,80,1266.0,,2478,6620,160199.0,27621.0,113316,19262,,204964.0
2005,PA,Pennsylvania,12405348,52761,756,3586.0,,19214,29205,300444.0,56134.0,214916,29394,,439300.0
2005,RI,Rhode Island,1073579,2710,34,323.0,,776,1577,29287.0,5319.0,19567,4401,,38927.0
2005,SC,South Carolina,4246933,32590,314,1862.0,,5657,24757,185606.0,42741.0,126489,16376,,286008.0
2005,SD,South Dakota,774883,1387,18,377.0,,145,847,13694.0,2505.0,10350,839,,18451.0
2005,TN,Tennessee,5955745,45104,431,2194.0,,10009,32470,256093.0,61508.0,169357,25228,,395606.0
2005,TX,Texas,22928508,121091,1407,8511.0,,35790,75383,1188351.6,253241.85600000012,677042,93423,,1639474.4560000002
2005,UT,Utah,2490334,5612,56,920.0,,1095,3541,95546.0,14971.0,72082,8493,,119726.0
2005,VA,Virginia,7564327,21434,458,1763.0,,7495,11718,200404.0,29829.0,154584,15991,,263843.0
2005,VT,Vermont,622387,782,8,153.0,,76,545,14749.0,3185.0,10894,670,,19269.0
2005,WA,Washington,6291899,21745,205,2811.0,,5788,12941,307661.0,60343.0,198031,49287,,402895.0
2005,WI,Wisconsin,5527644,13367,206,1135.0,,4555,7471,147556.0,24448.0,110531,12577,,193048.0
2005,WV,West Virginia,1814083,4968,82,335.0,,816,3735,47757.0,11334.0,32603,3820,,67876.0
2005,WY,Wyoming,508798,1172,14,122.0,,78,958,16070.0,2426.0,12905,739,,20640.0
2006,,,299398484,1435123,17309,94472.0,,449246,874096,10019601.0,2194993.0,6626363,1198245,,14541122.0
2006,AK,Alaska,670053,4610,36,512.0,,600,3462,23975.0,4155.0,17284,2536,,36238.0
2006,AL,Alabama,4599030,19553,382,1646.0,,7062,10463,181249.0,44780.0,121451,15018,,256427.0
2006,AR,Arkansas,2810872,15538,205,1325.0,,2749,11259,112025.0,31864.0,72646,7515,,170891.0
2006,AZ,Arizona,6166318,33456,533,2449.0,,9491,20983,294389.0,59418.0,178321,56650,,408779.0
2006,CA,California,36457549,194483,2486,9235.0,,71142,111620,1159988.0,247230.0,669103,243655,,1715807.0
2006,CO,Colorado,4753377,18794,171,2158.0,,3824,12641,163439.0,32411.0,110372,20656,,227456.0
2006,CT,Connecticut,3504809,10505,137,696.0,,4460,5212,90638.0,15583.0,64765,10290,,122075.0
2006,DC,District of Columbia,581530,8772,169,185.0,,3829,4589,27064.0,3835.0,15908,7321,District of Columbia data include reports from the Zoological Police,44429.0
2006,DE,Delaware,853476,5983,42,417.0,,1791,3733,29670.0,6337.0,20449,2884,,45765.0
2006,FL,Florida,18089888,129602,1129,6475.0,,34147,87851,721101.0,170873.0,473774,76454,,1110556.0
2006,GA,Georgia,9363941,44754,605,2169.0,,15511,26469,362712.0,85140.0,234445,43127,,519680.0
2006,HI,Hawaii,1285498,3608,21,353.0,,1144,2090,54247.0,8724.0,37784,7739,,68690.0
2006,IA,Iowa,2982085,8521,55,871.0,,1309,6286,84202.0,18160.0,60998,5044,,117224.0
2006,ID,Idaho,1466465,3666,35,611.0,,294,2726,35135.0,7545.0,25154,2436,,49107.0
2006,IL,Illinois,12831970,69498,780,4078.0,,23782,40858,387478.0,77259.0,272578,37641,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.  Rockford, Illinois, has provided valid forcible rape counts as of 2006.",575873.0
2006,IN,Indiana,6313520,20303,361,1811.0,,7175,10956,217783.0,45538.0,150655,21590,,294941.0
2006,KS,Kansas,2764075,11960,125,1279.0,,1878,8678,104260.0,20086.0,75450,8724,,145109.0
2006,KY,Kentucky,4206074,11361,173,1312.0,,3850,6026,109428.0,27867.0,72197,9364,,154855.0
2006,LA,Louisiana,4287768,30923,555,1587.0,,5928,22853,209970.0,46703.0,112605,15667,,311004.0
2006,MA,Massachusetts,6437193,32217,188,1771.0,,8080,22178,153943.0,35243.0,100725,17975,,243769.0
2006,MD,Maryland,5615727,38111,546,1178.0,,14376,22011,195484.0,37459.0,127502,30523,,293611.0
2006,ME,Maine,1321574,1533,23,341.0,,383,786,33658.0,6846.0,25465,1347,,42846.0
2006,MI,Michigan,10095643,56981,721,5347.0,,14229,36684,325594.0,76313.0,199183,50098,,496293.0
2006,MN,Minnesota,5167101,16042,126,1645.0,,5441,8830,159276.0,30306.0,115693,13277,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool.",214580.0
2006,MO,Missouri,5842713,31897,369,1764.0,,7597,22167,224007.0,44734.0,153874,25399,,323174.0
2006,MS,Mississippi,2910540,9076,231,1039.0,,3259,4547,92853.0,27117.0,57406,8330,,133824.0
2006,MT,Montana,944632,3564,33,348.0,,233,2950,26986.0,3380.0,21659,1947,,36913.0
2006,NC,North Carolina,8856505,42088,539,2495.0,,13468,25586,364549.0,107333.0,227114,30102,,540095.0
2006,ND,North Dakota,635867,1255,14,241.0,,75,925,13359.0,2601.0,9672,1086,,18154.0
2006,NE,Nebraska,1768331,5197,51,577.0,,1136,3433,59411.0,9535.0,44710,5166,,77627.0
2006,NH,New Hampshire,1314895,1785,13,295.0,,435,1042,26060.0,4395.0,20179,1486,,33295.0
2006,NJ,New Jersey,8724560,30550,427,1201.0,,13360,15562,198820.0,39384.0,134687,24749,,284743.0
2006,NM,New Mexico,1954599,12797,134,1073.0,,2095,9495,76000.0,20906.0,45864,9230,,119332.0
2006,NV,Nevada,2495529,18687,226,1092.0,,7038,10331,102338.0,24902.0,50429,27007,,156484.0
2006,NY,New York,19306183,84016,922,3168.0,,34459,45467,398577.0,68617.0,297827,32133,,597599.0
2006,OH,Ohio,11478006,41491,560,4770.0,,19418,16743,423334.0,105639.0,279718,37977,,587767.0
2006,OK,Oklahoma,3579212,17905,210,1488.0,,3145,13062,129728.0,34437.0,81853,13438,,195342.0
2006,OR,Oregon,3700758,10534,88,1219.0,,2711,6516,137858.0,24324.0,98897,14637,,179320.0
2006,PA,Pennsylvania,12440621,55028,741,3611.0,,21095,29581,304589.0,57739.0,217142,29708,,447678.0
2006,RI,Rhode Island,1067610,2460,27,289.0,,740,1404,27914.0,5453.0,18852,3609,,37258.0
2006,SC,South Carolina,4321249,33322,362,1834.0,,5902,25224,184712.0,42952.0,125075,16685,,286572.0
2006,SD,South Dakota,781919,2071,30,465.0,,158,1418,13812.0,3024.0,9954,834,,20355.0
2006,TN,Tennessee,6038803,46043,419,2194.0,,11143,32287,249860.0,63024.0,164183,22653,,391633.0
2006,TX,Texas,23507783,121602,1386,8429.0,,37256,74531,1151815.2,215710.0,648711,95425,,1565044.2
2006,UT,Utah,2550063,5771,51,891.0,,1242,3587,89572.0,14721.0,66480,8371,,113702.0
2006,VA,Virginia,7642884,21683,403,1829.0,,7779,11672,190257.0,32166.0,143292,14799,,256181.0
2006,VT,Vermont,623908,905,14,173.0,,114,604,14920.0,3443.0,10857,620,,19886.0
2006,WA,Washington,6395798,22303,197,2748.0,,6424,12934,288456.0,58843.0,183179,46434,,382733.0
2006,WI,Wisconsin,5556506,15899,165,1233.0,,5564,8937,156748.0,27038.0,115682,14028,,208787.0
2006,WV,West Virginia,1818470,5113,80,404.0,,853,3776,47941.0,11579.0,32305,4057,,68489.0
2006,WY,Wyoming,515004,1307,13,151.0,,72,1071,15381.0,2322.0,12255,804,,20094.0
2007,,,301621157,1422970,17128,92160.0,,447324,866358,9882212.0,2190198.0,6591542,1100472,,14378866.0
2007,AK,Alaska,683478,4520,43,545.0,,581,3351,23096.0,3734.0,16929,2433,,34744.0
2007,AL,Alabama,4627851,20775,412,1548.0,,7398,11417,184082.0,45379.0,124465,14238,,262065.0
2007,AR,Arkansas,2834797,15226,198,1294.0,,3105,10629,112130.0,32035.0,73096,6999,,170218.0
2007,AZ,Arizona,6338755,32835,548,2353.0,,9764,20170,287308.0,59988.0,177076,50244,,400849.0
2007,CA,California,36553215,191561,2262,9046.0,,70706,109547,1112510.0,237850.0,654526,220134,,1653730.0
2007,CO,Colorado,4861515,17101,155,2075.0,,3461,11410,145808.0,28633.0,100519,16656,,203107.0
2007,CT,Connecticut,3502309,10547,113,690.0,,4303,5441,86528.0,15640.0,60937,9951,,118269.0
2007,DC,District of Columbia,588292,8325,181,192.0,,4265,3687,28922.0,3926.0,17390,7606,District of Columbia data include reports from the Zoological Police,45041.0
2007,DE,Delaware,864764,6100,39,341.0,,1763,3957,29216.0,6420.0,20454,2342,,45732.0
2007,FL,Florida,18251243,131878,1202,6149.0,,38155,86372,746249.0,181836.0,490783,73630,,1147537.0
2007,GA,Georgia,9544750,46917,720,2198.0,,17291,26708,371248.0,90294.0,238436,42518,,535887.0
2007,HI,Hawaii,1283388,3544,24,377.0,,1122,2021,52866.0,9089.0,37494,6283,,67544.0
2007,IA,Iowa,2988046,8970,39,970.0,,1328,6633,79133.0,17176.0,57018,4939,,111951.0
2007,ID,Idaho,1499402,3841,49,607.0,,243,2942,34124.0,7131.0,24727,2266,,48087.0
2007,IL,Illinois,12852548,68528,752,4103.0,,23100,40573,377322.0,75524.0,267911,33887,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.  Rockford, Illinois, has provided valid forcible rape counts as of 2007",562699.0
2007,IN,Indiana,6345289,21310,350,1738.0,,7845,11377,213887.0,46485.0,147999,19403,,293409.0
2007,KS,Kansas,2775997,12730,106,1287.0,,2022,9315,102961.0,20461.0,73900,8600,,145573.0
2007,KY,Kentucky,4241474,12329,206,1365.0,,4068,6690,107987.0,27820.0,71489,8678,,155032.0
2007,LA,Louisiana,4293204,31789,625,1427.0,,6316,23421,180516.0,46932.0,118291,15293,,283283.0
2007,MA,Massachusetts,6449755,28487,187,1643.0,,7021,19636,154743.0,35767.0,103925,15051,,238820.0
2007,MD,Maryland,5618344,36063,554,1179.0,,13258,21072,192796.0,37095.0,127308,28393,,287580.0
2007,ME,Maine,1317207,1565,20,392.0,,349,804,32249.0,6745.0,24228,1276,,41383.0
2007,MI,Michigan,10071822,53765,661,4592.0,,13365,35147,308550.0,75273.0,191289,41988,,473396.0
2007,MN,Minnesota,5197621,15054,116,1873.0,,4770,8295,158257.0,29717.0,115892,12648,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool.",211439.0
2007,MO,Missouri,5878415,32962,367,1785.0,,7728,23082,225113.0,44897.0,156319,23897,,326421.0
2007,MS,Mississippi,2918785,8502,202,1033.0,,2896,4371,90887.0,27223.0,56473,7191,,131185.0
2007,MT,Montana,957861,3638,27,363.0,,233,3015,27837.0,3476.0,22315,2046,,37993.0
2007,NC,North Carolina,9061032,42231,584,2386.0,,13534,25727,369893.0,108700.0,233241,27952,,547135.0
2007,ND,North Dakota,639715,1343,17,252.0,,75,999,12796.0,2314.0,9500,982,,17469.0
2007,NE,Nebraska,1774571,5524,71,550.0,,1115,3788,55765.0,9035.0,41484,5246,,74183.0
2007,NH,New Hampshire,1315828,1896,12,357.0,,451,1076,26394.0,5074.0,19909,1411,,34452.0
2007,NJ,New Jersey,8685920,28544,381,1032.0,,12567,14564,192338.0,37234.0,133145,21959,,273061.0
2007,NM,New Mexico,1969915,13311,183,1028.0,,2323,9777,75168.0,20823.0,45442,8903,,119262.0
2007,NV,Nevada,2565382,19365,193,1096.0,,6938,11138,97118.0,24911.0,49844,22363,,152725.0
2007,NY,New York,19297729,79962,805,2928.0,,31085,45144,383624.0,64914.0,290681,28029,,574449.0
2007,OH,Ohio,11466917,40759,529,4661.0,,18351,17218,397681.0,99049.0,264677,33955,,555236.0
2007,OK,Oklahoma,3617316,18234,224,1565.0,,3392,13053,128714.0,34367.0,80747,13600,,194592.0
2007,OR,Oregon,3747455,11015,76,1276.0,,2864,6799,132773.0,22979.0,95157,14637,,173642.0
2007,PA,Pennsylvania,12432792,51806,725,3443.0,,19440,28198,293850.0,56091.0,211248,26511,,430670.0
2007,RI,Rhode Island,1057832,2424,19,258.0,,760,1387,27576.0,5206.0,19175,3195,,36612.0
2007,SC,South Carolina,4407709,34630,364,1773.0,,6354,26139,189304.0,45398.0,126802,17104,,295835.0
2007,SD,South Dakota,796214,1926,31,433.0,,118,1344,13829.0,2647.0,10398,784,,19777.0
2007,TN,Tennessee,6156719,46482,405,2201.0,,11033,32843,252342.0,61817.0,168807,21718,,393889.0
2007,TX,Texas,23904380,122014,1419,8460.0,,38778,73357,985421.0,228320.0,663101,94000,,1410531.0
2007,UT,Utah,2645330,6347,59,935.0,,1425,3928,93082.0,15594.0,68573,8915,,119010.0
2007,VA,Virginia,7712091,21035,415,1793.0,,7696,11131,191763.0,32028.0,145634,14101,,256372.0
2007,VT,Vermont,621254,802,13,128.0,,79,582,14702.0,3200.0,10853,649,,19299.0
2007,WA,Washington,6468424,21768,174,2653.0,,6079,12862,261776.0,52874.0,170782,38120,,349454.0
2007,WI,Wisconsin,5601640,16330,185,1227.0,,5480,9438,159305.0,27890.0,117957,13458,,213148.0
2007,WV,West Virginia,1812035,5016,65,388.0,,847,3716,45620.0,10822.0,31321,3477,,65239.0
2007,WY,Wyoming,522830,1344,21,172.0,,84,1067,15053.0,2365.0,11875,813,,19850.0
2008,,,304059724,1394461,16465,90750.0,,443563,843683,9774152.0,2228887.0,6586206,959059,,14257648.0
2008,AK,Alaska,686293,4475,27,447.0,,645,3356,20090.0,3237.0,15225,1628,,31185.0
2008,AL,Alabama,4661900,21110,351,1618.0,,7346,11795,190416.0,50411.0,126539,13466,,274083.0
2008,AR,Arkansas,2855390,14649,165,1463.0,,2777,10244,110360.0,33912.0,69905,6543,,169330.0
2008,AZ,Arizona,6500180,31567,462,2200.0,,9809,19096,266653.0,58606.0,169460,38587,,376384.0
2008,CA,California,36756666,185329,2142,8903.0,,69388,104896,1080996.0,237811.0,650656,192529,,1611174.0
2008,CO,Colorado,4939456,17480,165,2151.0,,3404,11760,139340.0,28054.0,97937,13349,,196799.0
2008,CT,Connecticut,3501252,10737,132,680.0,,4043,5882,87210.0,15107.0,63212,8891,,119068.0
2008,DC,District of Columbia,591833,8509,186,186.0,,4430,3707,30211.0,3788.0,19958,6465,District of Columbia data include reports from the Zoological Police,46401.0
2008,DE,Delaware,873092,6187,57,371.0,,1847,3912,31385.0,6783.0,22045,2557,,48324.0
2008,FL,Florida,18328340,126256,1168,5972.0,,36268,82848,758889.0,188472.0,506902,63515,,1157633.0
2008,GA,Georgia,9685744,47353,640,2334.0,,17808,26571,387917.0,100564.0,247709,39644,,563045.0
2008,HI,Hawaii,1288198,3510,26,363.0,,1085,2036,45944.0,9404.0,31424,5116,,60920.0
2008,IA,Iowa,3002555,8651,77,937.0,,1249,6388,73273.0,16598.0,52299,4376,,104987.0
2008,ID,Idaho,1523816,3680,23,579.0,,239,2839,31940.0,6748.0,23532,1660,,45230.0
2008,IL,Illinois,12901563,67780,790,4118.0,,24054,38818,378355.0,78968.0,266815,32572,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.  Rockford, Illinois, has provided valid forcible rape counts as of 2008",564711.0
2008,IN,Indiana,6376792,21525,322,1711.0,,7580,11912,213639.0,48805.0,147334,17500,,296203.0
2008,KS,Kansas,2802134,11554,113,1226.0,,1681,8534,94882.0,19651.0,67826,7405,,134734.0
2008,KY,Kentucky,4269245,12690,201,1457.0,,4080,6952,114492.0,29556.0,77279,7657,,163891.0
2008,LA,Louisiana,4410796,29613,544,1250.0,,6241,21578,171179.0,45524.0,112091,13564,,268438.0
2008,MA,Massachusetts,6497967,30137,166,1751.0,,7077,21143,155919.0,36251.0,106913,12755,,243616.0
2008,MD,Maryland,5633597,35393,493,1127.0,,13203,20570,198165.0,38849.0,133983,25333,,293470.0
2008,ME,Maine,1316456,1572,31,379.0,,333,829,32433.0,6559.0,24695,1179,,41424.0
2008,MI,Michigan,10003422,51512,554,4507.0,,13246,33205,295100.0,74787.0,184558,35755,,455158.0
2008,MN,Minnesota,5220393,13853,110,1805.0,,4179,7759,149517.0,26558.0,112764,10195,"All agencies 1993 and 2005-Present (with the exception of Minneapolis and St. Paul) - The data collection methodology for the offense of forcible rape used by the State Uniform Crime Reporting (UCR) Program does not comply with national UCR Program guidelines. Consequently, their figures for forcible rape and violent crime (of which forcible rape is part) are not included in this tool.",197797.0
